"","x","y","dpt","monocle3","tscan","spatialpca","dpt_norm","monocle3_norm","tscan_norm","spatialpca_norm"
"118986045237103210993246673249278305100",415.056548546255,-3888.3889028132,0.037167412118747,197.880668604595,1064,15.2904345945786,0.216417910447761,0.335820895522388,0.184484553974314,0.359484555618723
"119007562549052857323380465534226805625",-3.52795100659131,-3877.48890307546,0.100534642782765,276.28170754525,3144,11.3378203940247,0.978132592849705,0.599444637278723,0.545470322804582,0.149706272503316
"119053656266773468105087859447884180504",-825.377015739679,-3781.02935539633,0.055605831051775,197.880698696519,1136,2.81073735799373,0.344671988892746,0.335994446372787,0.196980215203055,0.0144021224180406
"119092153743500735555847590807581980858",-834.642015516758,-3597.7009049952,0.0959736637084274,349.017850490499,2982,14.170438079439,0.872093023255814,0.965463380770566,0.517355085039917,0.261512222853894
"119108481454000741533175852074482722577",-1712.13005261719,-2433.45290413499,0.013197939049319,0.00150459620584797,1489,NA,0.01457827143353,0.0173550850399167,0.25824366539396,NA
"119124701617046601320451780272480877145",-222.968115797639,-3307.23090717196,0.0378073191662283,197.880728788443,1276,8.23696473890473,0.22093023255814,0.336167997223186,0.221277334258938,0.0848967216221338
"119150351575399178787984292448642174738",-501.568013906479,-2630.94590419531,0.0985070161323351,314.662665123954,4350,20.7800758635983,0.948628948281847,0.669559180839986,0.754772648385977,0.725412166003411
"119183498947215995630020438465329619811",-1223.19695475698,-3129.57590663433,0.0963655050347735,320.539156582665,4087,16.948901161668,0.883547379382159,0.689864630336689,0.709128774730996,0.438696228917946
"119203359018898925669010095088252661498",836.000882783532,-3470.73090323806,0.052904551464013,197.880758880367,789,6.03171093908748,0.327664005553627,0.336341548073586,0.136758070114544,0.0547659655107068
"119216343474522028912582089596486787217",-891.529114148021,-3136.11590647697,0.0922590633238306,350.599137407187,3678,17.0912203264889,0.763450190905935,0.973446719888928,0.638146476917737,0.456509380329733
"119227715097106358920744350217531766319",-1203.46795523167,-3134.91690650582,0.0880731933546603,193.004408325664,2621,17.0465510451793,0.653418951752864,0.328011107254426,0.454703228045817,0.451392836839113
"119263463092850248324612855777185041823",-909.634013712406,-3678.79690304399,0.0788264571769528,334.745136396327,2714,13.7536199041957,0.517528635890316,0.818118708781673,0.47084345713294,0.203524729960205
"119334129844414459024534427539721209808",-769.900112262368,-2945.54440625012,0.0565827109594583,205.095421734012,1959,9.04813552658135,0.351787573759111,0.401076015272475,0.339812565081569,0.105931400416904
"119431500420867418384891712114345954305",-1627.55695465207,-2423.31590437889,0.0199672395847088,139.571109312691,1588,NA,0.0296771954182576,0.221971537660535,0.275425199583478,NA
"119456739633485763877829838752543187293",-1538.3009519875,-2446.1078038305,0.0264154318108988,176.358774341151,140,8.26923609625074,0.0645609163484901,0.295036445678584,0.0241235682054842,0.0860337312867159
"119523173043675773613576506359806669161",-985.690055659413,-3094.15090748668,0.0892223325785558,370.227856835113,3681,17.6514715911676,0.680145782714335,0.98958694897605,0.638667129468934,0.516012886109532
"119618684898893424816438561663644412428",340.179000347853,-4038.90290400386,0.0510952651281585,197.880788972291,1016,8.51019724722521,0.315862547726484,0.336515098923985,0.176154113155154,0.0924767860526814
"119643748229420520627915797163554407654",-170.782996982336,-3473.12890318036,0.0541580827055923,251.321161212169,1310,14.3740011761137,0.335994446372787,0.518396390142312,0.22717806317251,0.31059314004169
"119741759020662053580429412913165809675",614.50608330071,-4244.23300387561,0.0838128266433707,151.543549676997,2676,11.5395827046702,0.578965636931621,0.257549461992364,0.464248524817772,0.153875307940118
"119801254955414615026893586241106554425",-1015.45795494318,-3022.11690440774,0.0989388077906906,340.370664292461,4222,17.8727714602997,0.956091634849011,0.840506768483166,0.732558139534884,0.545575137388668
"119828613812305756390733742786365770361",66.1679983139038,-2757.47990596294,0.080814424807874,320.539186674589,4928,21.9500481800354,0.540090246442208,0.690038181187088,0.855085039916696,0.800454803865833
"119836070485929845708034068966921480719",-1577.7439558506,-2568.71780569255,0.0981573198471408,320.539216766513,4347,20.2716947360125,0.938562998958695,0.690211732037487,0.75425199583478,0.684858821299981
"119841121040902518788534264627894105162",674.833486661315,-3788.16340522468,0.0734548341115117,179.519423247077,4178,14.4947136081486,0.461471711211385,0.309961818812912,0.72492190211732,0.31570968353231
"119851918354899599250419519434974443438",246.671993970871,-2713.43300702274,0.061548255838628,281.719698642702,5661,20.7800758635983,0.376605345366192,0.624783061437001,0.982297813259285,0.72484366117112
"119878157921244127501791431762540068737",544.637084981799,-3111.37290707231,0.0838454179289658,314.730208647844,5227,29.1210011078614,0.579486289482818,0.669906282540784,0.906976744186046,0.995072958120144
"119950549045801736880880623809068280054",147.214946363866,-3301.78635730296,0.033698866866222,0.00147450428173101,1371,18.6522345977079,0.170947587643179,0.0168344324887192,0.237764665046859,0.610763691491378
"119952134114019156151615208195540458560",546.163084945083,-2848.93090376258,0.0919571868872928,304.367788287983,4926,21.3910128908037,0.754772648385977,0.661228740020826,0.854737938215897,0.781504642789464
"119992099451774040498579985600417898713",150.52309628427,-2909.51990711689,0.0925003517825996,320.539246858437,4820,26.8111565430949,0.770218674071503,0.690385282887886,0.836341548073586,0.939359484555619
"120013809810190940061601678618020528827",-916.283013552427,-3090.11245758384,0.0733168253036027,251.759244937475,5643,17.8522376347178,0.460256855258591,0.520131898646303,0.9791738979521,0.538184574568884
"120036308525681295373589767682471862770",-700.096513941884,-2898.18935738951,0.0306509116939065,139.319750162324,343,9.37300667475059,0.122006247830614,0.209649427282194,0.0593543908365151,0.113511464847451
"120103016717219628500336208752410056103",-1082.26405333579,-3591.16090515256,0.0432167175736662,0.00144441235761406,1994,17.5704174600632,0.261194029850746,0.01666088163832,0.34588684484554,0.511843850672731
"120201554834545029120972452654421182271",-1648.58850414604,-2544.50890627503,0.028958033888941,17.617112175585,164,18.5807014716657,0.0985768830267268,0.0964942728219368,0.0282887886150642,0.605078643168467
"120202956607265957679626607786897720097",499.423886069655,-2952.79290607572,0.0301804204436308,52.1775765381776,1736,18.9118306184298,0.115584866365845,0.119750086775425,0.301110725442555,0.625734318741709
"120307705457621101470737482032286849561",135.491996645927,-3115.84190696478,0.0826125811442979,320.539276950362,5206,28.5510632756097,0.560916348490108,0.690558833738285,0.903332176327664,0.985408375971196
"120337248155259551960149192349944236839",443.069547872245,-3442.82690390944,0.0897346291049408,197.880819064216,2524,17.6007951009101,0.692120791391878,0.336688649774384,0.437868795557098,0.513170361948077
"120339397030037370917027521239268501484",-68.7589994370937,-3753.65945605487,0.0497406046616658,231.064311896118,864,5.96196855109247,0.307705657757723,0.458868448455397,0.149774383894481,0.0540079590676521
"120439082907292719788580927175456703138",583.675434042513,-3701.79590249062,0.0715401381844507,347.230376386746,2615,13.9862330063901,0.444637278722666,0.952620617841027,0.453661922943422,0.233086981239341
"120515001281813318601790596020197268925",-991.096455529332,-3379.48700543344,0.0969557384622955,349.867164040735,3449,15.7210451662076,0.901943769524471,0.970322804581742,0.598403332176328,0.376350198976691
"120565599606869395106202912366420718421",-417.578065927327,-3126.30590671301,0.0952779783342567,320.539307042286,3703,17.2527923561501,0.853870183963901,0.690732384588684,0.642485248177716,0.469963994693955
"120580825782478235322424602537317766137",362.414999812841,-2594.96500506103,0.0192219719778358,19.1112617362267,279,NA,0.0275945852134675,0.0992710864283235,0.0482471364109684,NA
"12059169264435330744232999674634784274",-454.153015047312,-2996.50190502405,0.0874600502730178,302.250208813397,4919,27.4237873352468,0.640576188823325,0.655848663658452,0.853523082263103,0.957741140799697
"120666435359625452169901454780778997040",-386.910916665196,-3824.29690435529,0.0599083078676755,139.288582451867,1134,1.10225663267624,0.367233599444637,0.188129121832697,0.196633113502256,0.0022740193291643
"120680518574727674540521735939704928717",-859.603014916182,-3456.01590359211,0.110452706825759,231.064341988042,3635,15.1074142909221,0.999305796598403,0.459041999305797,0.630683790350573,0.352283494409702
"120729117945068242602175383350089031154",497.886986106634,-4089.36990278959,0.0365908063425764,139.288612543791,289,16.4725958273653,0.209302325581395,0.188302672683096,0.0499826449149601,0.403259427705136
"120758862010247740547568370506492542463",-333.287013143301,-3822.66190439463,0.0432728342582661,197.88084915614,1002,2.54224207169056,0.261714682401944,0.336862200624783,0.173724401249566,0.0109910934242941
"120768716926465908568157265344868770584",-81.5773991286755,-3228.76590424776,0.0890880649618067,365.097023259796,3623,18.079972702211,0.676327664005554,0.986115931968067,0.628601180145783,0.562251279135873
"12080789916019311150352297256510094151",170.58454580158,-3394.87235506326,0.0660010436340975,331.662877186778,2104,17.3903247570322,0.405414786532454,0.808052759458521,0.364977438389448,0.487208641273451
"120851435534406700493799820053945880614",386.939999222755,-4064.83400337994,0.0911771793977099,205.717543678016,2954,11.7413448677154,0.732731690385283,0.402637972926067,0.51249566122874,0.157475838544628
"120934219528815919590232017874296528789",866.385986864567,-4460.37590348721,0.0578092656036129,197.880879248064,922,9.40501949835386,0.358208955223881,0.337035751475182,0.159840333217633,0.114079969679742
"1210967592339557106444228012962354690",-812.515016049147,-3360.64090588689,0.0879100899044334,304.823229249446,2962,14.3740011761137,0.649600833044082,0.661749392572024,0.513884068031933,0.310024635209399
"121111211674946057437557614351776598111",68.7839982509613,-3664.28900339305,0.0301429872568103,0.0014143204334971,602,16.7922126117156,0.113849357861854,0.0163137799375217,0.104304061089899,0.422778093613796
"121170642391492048829136633483160666239",-938.955013006926,-2657.20400356352,0.0569139847320406,197.880909339988,2304,20.1016617643143,0.353696633113502,0.337209302325581,0.399687608469281,0.676710252037142
"121177718302520647630037509284944982687",220.620994597673,-3628.76590424776,0.0904081199907553,321.775685375776,3415,14.4846183031787,0.713641096841375,0.755293300937175,0.592502603262756,0.314951677089255
"12123810277149576958799812401040156768",-354.745017439127,-3753.3379060626,0.051264329989502,257.734813047291,2032,11.9431272668512,0.316903852828879,0.537313432835821,0.352481777160708,0.162781883646011
"121239482678974449440966737749370599724",468.565986812115,-3104.28245724291,0.0694856316772312,281.275190292128,5565,28.0688800902678,0.429711905588337,0.624262408885804,0.965636931620965,0.975554292211484
"121306585483734001159767233161178715197",-226.794015705585,-3677.16190308332,0.0970493089000624,231.064372079966,2728,17.3553393691366,0.905241235682055,0.459215550156196,0.473273169038528,0.485313625165814
"121346467965469360087461596225367004273",669.056486800313,-3249.14345375747,0.0901098859928284,251.759275029399,5092,26.8406478546579,0.703228045817424,0.520305449496703,0.883547379382159,0.940875497441728
"121410068314031204333437916396951666192",843.29298260808,-3727.7774066776,0.0700533569444077,295.729417623949,5618,16.7154391988436,0.432315168344325,0.638320027768136,0.974835126692121,0.418798559787758
"121457733927832660851288593631112307779",-948.329012781382,-3651.87390369177,0.0910567937790851,261.882427228464,3522,14.1710456434176,0.729607775078098,0.547205831308573,0.611072544255467,0.278946371044154
"121506636873157001525772890311183578925",-113.339998364449,-3917.69490692019,0.0435117099511746,147.299219228659,1179,3.22631232691769,0.263276640055536,0.253904894133981,0.204442901770219,0.0183816562440781
"121519725959439586845457180422754668731",61.1648984342814,-2729.79390662909,0.0261874756186626,1.09902366662396,506,19.6523752034096,0.0629989586948976,0.0688996876084693,0.0876431794515793,0.661929126397574
"121522105095874997636582063687387400083",-678.361914464831,-2852.09190368652,0.0308260383114401,3.02377035597047,8,19.510369836253,0.124435959736203,0.075841721624436,0.00121485595279417,0.656433579685427
"121534898372474296709407501179524849516",-718.027013510466,-3647.4049037993,0.0277091691858704,0.00138422850938014,510,12.0061855709505,0.080006942034016,0.0157931273863242,0.088337382853176,0.164866401364412
"121584870706445509368653851965016099902",-1543.53295186162,-2541.02090635896,0.0560922075185842,197.880939431912,2202,18.4953060632466,0.347622353349531,0.337382853175981,0.381985421728566,0.595793064241046
"121828263222237928417873671662823287697",169.935995817184,-3120.20190685987,0.0691018767657196,298.988545190154,5479,25.1640250245517,0.42710864283235,0.640749739673724,0.950711558486637,0.890847072200114
"121829198576198486248889616260033744225",149.55844630748,-3062.01090344787,0.07790023449914,340.370694384385,5299,28.5599143726479,0.507289135716765,0.840680319333565,0.919472405414787,0.985787379192723
"122004360704774923381387927797991344554",403.894948814809,-3666.37090334296,0.0936828892973545,251.213024698303,3313,14.170438079439,0.805102395001736,0.517355085039917,0.574800416522041,0.276293348493462
"122060039169898642796554283744876427355",-1477.26095345616,-3012.08890464902,0.0702306327115584,355.736696135508,2312,17.2539096031303,0.433877125997917,0.980215203054495,0.401076015272475,0.478491567178321
"122136553574290515178832542085129269547",-16.766000688076,-3654.48990362883,0.0857511780442248,223.277257616694,3834,16.6753816262636,0.608642832349878,0.439083651509892,0.665220409580007,0.416145537237066
"122164238280944830000786110058081671",305.942101171613,-2768.37990570068,0.071542347605116,326.780337509553,5486,22.8321978610229,0.444810829573065,0.786532454009025,0.951926414439431,0.820731476217548
"122178206541973884568191301766000625208",114.286047156155,-2734.0449065268,0.0996201662022705,359.892786895258,4504,21.0015879399106,0.968587296077751,0.982818465810482,0.781499479347449,0.760848967216221
"122257674335742770758846012075127797134",-954.106012642384,-3634.65190410614,0.0840612442973123,330.571423641382,3161,14.578398224906,0.582957306490802,0.805623047552933,0.548420687261368,0.320636725412166
"122402508604363069060183195808290080693",-1651.5369540751,-2590.9429051578,0.0748928429910054,340.370724476309,5585,20.5750865366864,0.47709128774731,0.840853870183964,0.969107948628948,0.707599014591624
"122420116820832303114810483053499000313",-1303.26290283054,-3228.53700425327,0.0994590498296509,197.880969523836,3855,17.4395936384559,0.965116279069767,0.33755640402638,0.668864977438389,0.490619670267197
"122433410216353362372954317394043448984",-371.749017030001,-3057.3130035609,0.0802095294958401,274.406982768239,5260,24.0630827268213,0.534189517528636,0.590419993057966,0.912703922249219,0.858252795148759
"122469820577228557156188609138708856739",-1231.15395456553,-2491.3278075546,0.0609470390977501,176.804129947099,2012,18.9261692322016,0.374522735161402,0.302325581395349,0.349010760152725,0.631040363843093
"12254908546107179718459778523899320766",-224.276115766168,-3205.86500479877,0.0908793144010219,241.295836418606,3688,17.7970242793632,0.72492190211732,0.490801804928844,0.639881985421729,0.534773545575137
"122577912773514430710800632670754546028",588.356983929873,-4498.08990257978,0.0670747601461094,176.358804433075,2021,NA,0.412183269698021,0.295209996528983,0.350572717806317,NA
"122600922345687869975672628649655620123",663.769986927509,-4318.56690689921,0.0518203385577051,231.06440217189,779,7.31210008717922,0.32089552238806,0.459389101006595,0.135022561610552,0.0714421072579117
"122604352504754654894745833770611072926",765.892084470391,-3653.61790364981,0.0942608014591386,274.862064082556,4013,16.8404532818035,0.823151683443249,0.593023255813954,0.696286011801458,0.431116164487398
