Cell_ID,Sample,Cell_Type,x,y
128472466704318100277785322545719282888,mouse1_slice221,98,-1319.552952438593,-2542.2199063301086
128652474003026915423744742260552836846,mouse1_slice221,309,1004.2709835469724,-4195.847905039787
128655810629977702415378202217594340283,mouse1_slice221,311,571.7889843285084,-4375.14880553782
12866828391475352121684757813369326887,mouse1_slice221,91,-1274.1980535298585,-2745.217406257987
128731180603995279411808946676369487494,mouse1_slice221,54,-357.25201737880707,-2894.913907468319
128852885063406253754553841344141824192,mouse1_slice221,76,331.7914505496621,-2723.253906786442
128877579545458965617897880037644350829,mouse1_slice221,83,-296.99001401662827,-3300.690907329321
128911285515630273243564946503230063882,mouse1_slice221,331,-818.5100159049034,-3138.513906419277
128912203076823627080179881829680636394,mouse1_slice221,337,793.0439838171005,-4379.388905435801
128915932027253825053740552387523618006,mouse1_slice221,68,41.221997916698456,-3466.261903345585
128967304176993655949748580298786714225,mouse1_slice221,131,-76.38899925351143,-3832.570004156232
129069106811468056608161214775731424680,mouse1_slice221,42,161.97899600863457,-3606.311904788017
129124449766235427660855210059188426154,mouse1_slice221,77,20.39209841787816,-2702.994902461767
129246191144116820468608941406268241247,mouse1_slice221,122,-1077.8059534430504,-2451.655903697014
129299233349607611622598644148507647564,mouse1_slice221,100,1040.022982686758,-4406.088454793394
129299803722160846519850382761518524761,mouse1_slice221,37,-170.98601704835892,-3082.720902949572
129320299148766321514780919584745952951,mouse1_slice221,34,-1187.2869056209922,-3294.165902674198
129373001909983605477367565580057775547,mouse1_slice221,64,-383.29756675213577,-2919.4334568783643
129449441404041479092231629978489366439,mouse1_slice221,96,-336.1101130753756,-3103.6448072582484
129465498615847976480502442943658048153,mouse1_slice221,152,286.1695016473532,-3858.849903523922
129492730619423954800361979219803821871,mouse1_slice221,124,-815.7305159717798,-3788.108905225992
129530839399767169938233211547764321634,mouse1_slice221,195,-415.3490159809589,-3426.3733543053268
12960106754255030379137166684145102238,mouse1_slice221,74,-116.9369982779026,-3657.432903558016
129612622546720053759309628960765474393,mouse1_slice221,144,-128.38199800252914,-3662.1308034449817
129702646726437232451676881394414701712,mouse1_slice221,121,907.2609858810902,-4363.682005813718
12978525764674016267253313467471943191,mouse1_slice221,50,-466.4700147509575,-3340.0399063825607
12978760000781647338298924118247339970,mouse1_slice221,147,369.4999996423721,-3299.278002551198
129797407860396885269759745815413453650,mouse1_slice221,203,-1541.5709519088268,-2511.9179070591927
129843636203550358360542200616893781820,mouse1_slice221,17,-1296.657502989471,-2422.988904386759
12985280102271151258756677638962982451,mouse1_slice221,91,631.1449329003692,-3649.911903738976
12988922142176687743828648490513714355,mouse1_slice221,58,-778.725016862154,-3616.557904541493
129898248454124741228835463941898183689,mouse1_slice221,69,837.8429827392101,-3390.7249051630497
129901993082534756023141269938820349105,mouse1_slice221,38,-242.38101533055303,-3083.925352920592
129907776148893446230565740038914386249,mouse1_slice221,77,53.41499862074852,-2796.1749050319195
129924620570061607587216803624530682249,mouse1_slice221,47,-833.9880155324936,-3190.28890517354
129925860874429791557139521182323562150,mouse1_slice221,224,-18.40100064873696,-3052.7568036705256
129971393766908664563743368902076948006,mouse1_slice221,4,-340.317512974143,-3014.0509046018124
130022411544516809440408757264245527793,mouse1_slice221,5,-527.1830132901669,-3358.2483559444545
130131452821837879571181070509586319918,mouse1_slice221,153,-853.4445150643587,-3052.854903668165
130138934701628169583814515175060382820,mouse1_slice221,228,611.0180833846331,-2747.6208562001584
130155528021596865354027493238407712143,mouse1_slice221,43,372.3339995741844,-2797.373905003071
130205970989231554041380700370116394657,mouse1_slice221,111,-396.2740164399147,-2738.895406410098
130211861018554102388896022427055404747,mouse1_slice221,78,766.0119844675064,-3490.019807586074
130282029387817348215561273966711666592,mouse1_slice221,28,-499.60601395368576,-3821.561004421115
130327458507469975527753390812965429137,mouse1_slice221,75,-921.18801343441,-3371.3229056298733
130414939305901188102576351154482154511,mouse1_slice221,218,725.7310354366898,-4015.0864045768976
130491876040577075705424935221786456644,mouse1_slice221,191,809.7863834142685,-4274.158953155577
130504589452983479022904177430152098230,mouse1_slice221,35,-1242.9259542822838,-2528.981856648624
130504864960769293713030169580634531726,mouse1_slice221,130,-476.1819145172834,-2722.163906812668
130559278078906861278321698394862257628,mouse1_slice221,101,-1120.7519524097445,-2887.294807651639
130623681830229810604966388678211579385,mouse1_slice221,229,-1058.1859539151192,-3367.180905729532
130701058987771557854922396998230862633,mouse1_slice221,6,980.340034122765,-4254.27735363394
130712884732830806129522030978073998709,mouse1_slice221,4,-84.4549990594387,-3036.82100405395
130716494220135839030502681084377068611,mouse1_slice221,59,-459.6084649160504,-3041.191903948784
130829228537678933959550870810385444942,mouse1_slice221,83,-1044.332054248452,-3198.463904976845
130853774849620778860757705802635076792,mouse1_slice221,144,876.5229866206646,-4475.0800031334165
130856044862112028617945888378740189534,mouse1_slice221,1,754.7849847376347,-3631.599904179573
130857053945084164028820970100076004544,mouse1_slice221,89,535.3829852044582,-3611.870904654265
130886755622152179920976715501890689616,mouse1_slice221,0,88.0824477866292,-3604.567904829979
130947989714906959160554314265229285506,mouse1_slice221,55,28.14199823141098,-3404.2409048378468
130972429198752662896236482026117116701,mouse1_slice221,4,584.1059840321541,-3204.349904835224
130987266932463715982184105629795212140,mouse1_slice221,3,527.8510853856802,-4343.626006296277
131021748370546498046549302312675205945,mouse1_slice221,142,-809.2559161275625,-2905.2689072191715
131150264183549952220256570485876670514,mouse1_slice221,215,-228.10201567411423,-3424.296904355288
13117505331004933247206350352763315453,mouse1_slice221,329,-1408.1658551186324,-2582.549905359745
131193263851371289486501969536317618293,mouse1_slice221,26,271.1820020079613,-3199.335904955864
131199373504194752687532948119852714314,mouse1_slice221,215,-106.25499853491785,-3639.883903980255
131236511889705478699555951814039817369,mouse1_slice221,138,468.8439368054271,-2973.8299055695534
131251460616567956065838797336204059597,mouse1_slice221,16,-1039.655954360962,-2993.885905086994
131342224814729346726209695001319193155,mouse1_slice221,106,-582.2130167782307,-2905.159907221794
131382046616111194738967543654260160502,mouse1_slice221,128,-725.2210133373737,-2847.4049037992954
131395783402301021804605940298217429760,mouse1_slice221,83,-859.6030149161816,-3239.932953979075
1314460646176721180351059259248708721,mouse1_slice221,65,902.4649859964848,-4120.201906859875
13151488688989140192611892589661385994,mouse1_slice221,3,353.91300001740456,-4209.036904722452
131556425465774772519842295063072657611,mouse1_slice221,14,-663.8540148139,-3552.465906083584
131835189459596220669485161260059743415,mouse1_slice221,161,222.0379945635796,-3521.073906838894
131906495564903738159263907751383052559,mouse1_slice221,3,158.3819960951805,-4045.660903841257
132007707937164929884920250859627871946,mouse1_slice221,4,201.5459950566292,-3071.608353216946
13201571451780381250713077323959425669,mouse1_slice221,268,-87.1799989938736,-2945.386356253922
132036030970862176826553449138816426066,mouse1_slice221,195,28.627048219740395,-3501.8899073004723
132070736831828119670827636712475047765,mouse1_slice221,243,816.9149832427502,-3505.174902409315
132106933759515534495194521167161765157,mouse1_slice221,55,275.9780018925667,-3586.5829052627087
132150010080646876571401194724469520258,mouse1_slice221,110,334.51100048422813,-2793.782355089485
132217648584627702251492229218669450535,mouse1_slice221,131,120.1120970159769,-3927.9463566735385
132315562075165134181609512381686279747,mouse1_slice221,213,662.3638869613409,-3205.5489048063755
132372866656645472935304534711270262366,mouse1_slice221,18,528.5159853696823,-2656.7789035737514
13239429656488987174010133438867591442,mouse1_slice221,69,789.5450839012861,-3364.5649057924747
13240896486333146912763690294766263731,mouse1_slice221,66,-1462.000953823328,-2789.0899052023888
132425359866907049934815061129008294255,mouse1_slice221,2,-996.159505407512,-2470.512903243304
132482314839277087253718214764803301351,mouse1_slice221,13,-136.01199781894684,-2979.497905433178
132484397967521198916816843253270719324,mouse1_slice221,253,837.1889827549458,-3351.920906096697
132515058447884385721329463335361789410,mouse1_slice221,131,243.37610267698764,-3939.276906400919
132532679164588594320269471748392718740,mouse1_slice221,88,345.07855022996665,-2887.1299528434874
13258173244746176521180508383282932518,mouse1_slice221,268,296.79700139164925,-3114.697406992316
132621207100367901403409055301831992746,mouse1_slice221,112,-816.9840159416199,-2935.89790648222
132656981867966357525840977849415382268,mouse1_slice221,126,-654.9160150289536,-2875.3089031279087
132740273559391961342487638469796880736,mouse1_slice221,98,-1720.6429524123669,-2603.052804866433
132776360098436704878746654887864530897,mouse1_slice221,73,1.7639988660812378,-2667.133903324604
132972724969006757348415651828735138680,mouse1_slice221,14,-12.079000800848007,-3435.959904074669
133284119086361589390969912985958043801,mouse1_slice221,218,-1016.8749549090862,-3741.01000635922
133327671148251437606833219971479029203,mouse1_slice221,5,753.1499847769737,-3681.62000297606
133363565806167091167906256436057037320,mouse1_slice221,52,-134.04999786615372,-3853.192803660035
133656434874748436904815663390384387535,mouse1_slice221,60,-895.5621140509844,-3589.0899052023888
133686270717311061165766265139948329954,mouse1_slice221,3,467.1980368450284,-4480.595403000712
133694675169503877302268328589564494186,mouse1_slice221,275,634.3399876356125,-3367.502455721796
133701224722112813843769009442040434776,mouse1_slice221,76,-1109.623052677512,-2631.926904171705
133854060874946196462355557475701991447,mouse1_slice221,249,-1239.982954353094,-2722.2184068113565
133856814506967384224403266716068212322,mouse1_slice221,324,300.8191012948752,-3454.370003631711
133903164962110016798597605732373218735,mouse1_slice221,207,-548.3290127813816,-2965.431455771625
133916566155569830528785500425390067949,mouse1_slice221,212,-735.129113098979,-3038.9029040038586
133928030962176824434751810504415374497,mouse1_slice221,165,-395.7290164530277,-3338.394006422162
133976859107296570643276269577152812333,mouse1_slice221,142,-855.7880150079727,-2967.616905719042
134012023119685908818958575644623087985,mouse1_slice221,290,32.22949813306332,-3693.9329074919215
134149146656544342130326102374023566190,mouse1_slice221,128,-792.5680165290833,-3025.495904326439
134221104795863217230127354380189746588,mouse1_slice221,4,359.14499989151955,-3164.4559057950974
134234370494716020272941657961265714401,mouse1_slice221,183,-1045.5419542193413,-3887.4188028365375
134303526758367420414003178617712699031,mouse1_slice221,152,-677.6970144808292,-3319.656906872988
134319795240334664342155340237625793527,mouse1_slice221,261,-924.1310133635998,-3869.7499032616615
13440202549843479581442207249337696994,mouse1_slice221,115,-1196.9334053888915,-3885.76745287627
134487337850531113422462995042929189324,mouse1_slice221,93,414.7349985539913,-3129.902906626463
134566979600372986934642793106704101271,mouse1_slice221,48,547.154984921217,-4069.858903259039
134574281555462722808733779830145422231,mouse1_slice221,21,733.8569852411747,-4208.818904727697
134575828238931358489276011649931347592,mouse1_slice221,78,149.0624963194132,-3344.508906275034
13459850634892038372296078868565271141,mouse1_slice221,36,1001.7094836086036,-4229.970354218781
134611671604331946181425375515851100774,mouse1_slice221,50,-632.5819155663252,-3269.2539532735946
134625704900104134003075804452925332214,mouse1_slice221,51,412.6639986038208,-3849.039903759957
134685266389739330796016447890462596435,mouse1_slice221,100,-523.3734633818269,-3422.656454394758
134740238641804848414959046333752246183,mouse1_slice221,93,-67.44009946882724,-3037.366004040837
134745044453185927513827041089560486876,mouse1_slice221,108,556.4254346981645,-3030.4009042084217
134757471873443384415691671948995292825,mouse1_slice221,131,330.8050005733967,-4028.220904260874
134844170682599020440567453352317874125,mouse1_slice221,186,-718.2450135052204,-3665.0629033744335
134849909931795577194066479937104224156,mouse1_slice221,24,120.17204701453448,-3172.848905593157
134863607783230977505882444404215528403,mouse1_slice221,3,437.8279875516892,-4440.864903956652
134937925774313060345022211937459350926,mouse1_slice221,85,274.12500193715096,-3833.016904145479
13494991224142922611630868022116584001,mouse1_slice221,74,515.8719856739044,-3698.848807373643
134973183904591290982865105364196099432,mouse1_slice221,79,729.3879853487015,-3917.803906917572
134991218435874526811376850740852484141,mouse1_slice221,186,-1185.6028556615115,-3748.86890617013
135011538792748132299275110296412041951,mouse1_slice221,31,-1094.1559530496595,-2587.563905239105
135079639566405223894349576385301150531,mouse1_slice221,132,-468.7590146958828,-3454.489903628826
135177396818866012082564262311460253578,mouse1_slice221,5,-753.9220674589276,-3129.951956625283
13527497858177791346314796652029045511,mouse1_slice221,44,-845.9780152440071,-3665.171903371811
13529178014538921028666508461784371014,mouse1_slice221,121,468.4569868147373,-3979.061905443669
1353574035591274519522532909527158219,mouse1_slice221,32,-153.5609973967075,-3889.235007604957
135523471129341490647374650729629833079,mouse1_slice221,151,-693.3385141044855,-2809.91435470134
135694859681446772461173253364127252871,mouse1_slice221,3,236.84700283408165,-4208.491904735565
135723286751323867680826799106752248182,mouse1_slice221,159,-368.4940122961998,-3695.8663026332856
135725455703738524147221900975669737071,mouse1_slice221,164,-200.1980163455009,-2598.1369049847126
135732654134198129860497279463962411595,mouse1_slice221,4,827.2754329934717,-3410.464804688096
135757999729011233961140914948859911756,mouse1_slice221,147,13.64499858021736,-3170.123905658722
135788850324440734649397865129645751179,mouse1_slice221,14,314.23700097203255,-3839.120903998613
135837665609436771956669111566249886934,mouse1_slice221,0,223.55309452712532,-3304.516807237268
135848721420320475514897667873186102309,mouse1_slice221,144,-651.7659151047468,-3609.581904709339
135852202779510112798834433397720821569,mouse1_slice221,157,-669.5220146775246,-3012.7974046319723
135879135046550579199932259686161196306,mouse1_slice221,226,-1285.7629532516005,-3352.574906080961
135881090194597406199094868220185965062,mouse1_slice221,25,-1025.376954704523,-3388.326905220747
135920256751971122787139088209483822198,mouse1_slice221,128,-1281.0759533643725,-3141.991006335616
135987841447999547781642548749043582195,mouse1_slice221,168,-795.3911164611578,-3073.128903180361
136027945934614134633128528687676421346,mouse1_slice221,91,-1514.113852569461,-3017.3209045231342
136079306186483344420729218336020884468,mouse1_slice221,225,27.71689824163913,-2581.470805385709
13626252262741107568852926376808028315,mouse1_slice221,216,246.2155526086688,-3846.750903815031
136287709450992802543424142690444744691,mouse1_slice221,55,-387.8210666432977,-3354.318906039
136559215544187863648087945895843313385,mouse1_slice221,213,-88.92399895191193,-2954.427906036377
136567400595727154623603515002322268724,mouse1_slice221,61,-1200.0944053128362,-2964.2379058003426
136574416589351679833179608374829920924,mouse1_slice221,3,399.6439489170909,-4182.71885535568
136713225493407836199830938674373068790,mouse1_slice221,14,676.9589866101742,-4123.679006776214
136781968206846768995384107429182088461,mouse1_slice221,106,-531.2269131928682,-2891.64800273478
136946121462647768634214348954872381245,mouse1_slice221,3,143.3290964573622,-4082.39390295744
137047380221431332758220579047891280373,mouse1_slice221,56,-43.36745004802942,-2889.52795278579
137085745927384106554683500808245582509,mouse1_slice221,164,341.26900032162666,-2838.5214040130377
137194699238382084046261008240111996925,mouse1_slice221,10,-910.6150136888028,-3884.028902918101
137283352698734161253523573059787489767,mouse1_slice221,164,-779.9131168335676,-3801.4069049060345
137299352845360162292026638891140015942,mouse1_slice221,27,-398.6720163822174,-2794.2129050791264
137311564994745274136570591210029071705,mouse1_slice221,105,-601.0700163245201,-3733.826906532049
13745708067176683294203416002436267825,mouse1_slice221,52,-1306.6909527480602,-3769.36090567708
137546104676879770126110206488972120994,mouse1_slice221,30,483.1719864606857,-4463.853003403545
137657465337638857966158312615322719509,mouse1_slice221,73,-1665.9140537291764,-2567.943905711174
137773389454224484031765543446304064605,mouse1_slice221,19,-959.9769562780856,-3426.040904313326
137790078070174312571938252518336895101,mouse1_slice221,44,-719.1170134842396,-3711.154907077551
137902760201112226689092079380611306004,mouse1_slice221,41,91.3469977080822,-2644.570903867483
137948348861244847584417074337450534318,mouse1_slice221,111,-1245.3239542245865,-2544.301806280017
137991223602090779723958635266386740849,mouse1_slice221,79,-106.58199852705002,-3414.3779045939445
138025572074303338109113827826076694591,mouse1_slice221,108,-341.88711293637755,-2655.688903599977
138313890920140245381581412267723667462,mouse1_slice221,144,-372.8281170040369,-3703.3110024541616
138345963791818335707510836963478920491,mouse1_slice221,100,357.07399994134903,-3538.721006414294
138387735182464650337863410870689859826,mouse1_slice221,71,-325.11201333999634,-3017.1029045283794
138430663523621451156506127831231928042,mouse1_slice221,160,-293.3930141031742,-2827.6868042737246
138469036355152202267412732640958592355,mouse1_slice221,85,313.5830009877682,-3919.1119068861008
138478408496442000776187614540980510760,mouse1_slice221,99,-532.4640631631016,-2501.899452488125
138520453886429635994192197890196313483,mouse1_slice221,30,57.82949851453304,-4011.549354662001
138557536275215726912804858915166958320,mouse1_slice221,290,-1194.5245054468512,-2868.2293532982467
138708562801868007506589337761253031100,mouse1_slice221,111,-55.89699974656105,-2810.0179046988487
138813625235146940934820866086136521520,mouse1_slice221,209,402.9629988372326,-3482.720902949572
138817339702364150096693944070151415077,mouse1_slice221,144,-447.39501520991325,-3605.4344548091294
138870290348742065953470209385434698868,mouse1_slice221,268,632.7199828624725,-3278.033903062344
138878193941249882118587041012156519238,mouse1_slice221,29,679.7875365421176,-3781.672455380857
138886629805681577252536200524756994603,mouse1_slice221,8,-1631.0395045682787,-2487.086352844536
138902370913834233527601701807368507615,mouse1_slice221,83,998.8318836778402,-4260.4740034848455
138918178838699262451323992019418321974,mouse1_slice221,194,621.0569831430912,-2895.364902645349
138950773294768225727557003066581320991,mouse1_slice221,311,256.35800236463547,-4113.988907009363
13909511461585046580558411188362823987,mouse1_slice221,22,779.963984131813,-3779.497905433178
13910299950792941988884905131949704771,mouse1_slice221,105,610.810983389616,-4273.455903172493
139123839209101195307050960942782907376,mouse1_slice221,228,701.4730860203505,-3092.178007534146
139229911223304038785606440838576217530,mouse1_slice221,58,-1116.0704025223852,-3566.8539057374
13930257110549248872896792357044015055,mouse1_slice221,207,92.87299767136574,-3091.643907546997
139356111488513107882313646587269981854,mouse1_slice221,0,-1203.1409552395344,-2536.4919564679267
139359655568750858202264915762658479940,mouse1_slice221,256,-1246.5229541957378,-2847.633803793788
139375547983835868329656760331709008832,mouse1_slice221,30,288.2950015962124,-4122.272906810045
139417814789217230946430891017512322704,mouse1_slice221,301,99.42389751374722,-3634.869904100895
139443205889829701798981493370871351842,mouse1_slice221,56,-1204.7759552001953,-2521.182906836272
139511505118243252829162852268374291561,mouse1_slice221,33,674.4519866704941,-4110.827907085419
139552983442758208358930284689066219052,mouse1_slice221,202,392.4989990890026,-4125.226806738972
139561157685049939949199999916959603544,mouse1_slice221,97,-1542.1159518957138,-2820.9179044365883
139566329125434358843729898985988535500,mouse1_slice221,14,278.4850018322468,-3837.8129040300846
139570465742609698883518365466663919679,mouse1_slice221,34,-980.7959557771684,-3500.160902529955
13957691850964603353619353939344004719,mouse1_slice221,212,-771.3021170407534,-2922.0549068152905
139588683614806335785860178996355138405,mouse1_slice221,243,519.6869855821133,-3323.362906783819
139614319035069107009643881662280174296,mouse1_slice221,127,-413.9320160150528,-2954.046406045556
139616830618260822671837994710797121156,mouse1_slice221,110,634.1914828270674,-2876.9493530884383
139625486774908237653025949989907746812,mouse1_slice221,48,384.4329992830753,-3996.50735502392
139755911848072166167554077510341884986,mouse1_slice221,52,-1084.2369532883167,-3862.168953444064
139774470626324541177305600287847518590,mouse1_slice221,30,447.5398873180151,-4393.449905097485
139895975975622777795896144468569797806,mouse1_slice221,208,-1416.1119549274445,-2652.527903676033
139976212895796865268870132355851555185,mouse1_slice221,14,-538.0884630277753,-3523.853406772017
139994247340145125695106631892095680851,mouse1_slice221,122,-767.4094623222948,-2457.6018535539506
140028068998546488772056752979229602390,mouse1_slice221,8,-1246.3594541996715,-2627.5669042766094
140066823715988492595717543881407611689,mouse1_slice221,121,634.067487642169,-4188.643005213142
140074691144720783097710593866841534155,mouse1_slice221,2,-1384.06595569849,-2413.0808046251536
140180364069445441009549602436542576237,mouse1_slice221,223,-327.18301329016685,-3173.383005580306
140292357601147144059955365739065101852,mouse1_slice221,1,-41.78150008618832,-3261.689353455603
140309346449840770100969274297207000439,mouse1_slice221,213,613.5359833240509,-3184.729905307293
14037385634194732939032769361725172662,mouse1_slice221,142,-1215.3489549458027,-2909.846907109022
140436860838301210943637701683025478676,mouse1_slice221,129,-1177.961955845356,-3836.0144040733576
140585632811790951166876756394837873667,mouse1_slice221,56,-243.7980152964592,-3677.924903064966
140614502789563138529171643922314422982,mouse1_slice221,9,754.7849847376347,-3181.4544553861024
140629696318220940915443983600517398859,mouse1_slice221,3,274.56100192666054,-4255.5799036026
14064230717632402581519460460087001792,mouse1_slice221,137,504.3125359520316,-4034.657354106009
140654289467074191281983452434345525536,mouse1_slice221,223,664.2168869167566,-3481.1840029865502
140713196028472670186466835213544727836,mouse1_slice221,201,-1150.9408564954997,-2754.640456031263
140809479244716335793043155060499799041,mouse1_slice221,142,-1188.0989556014538,-2956.400805988908
140842658934675823618637238516217636270,mouse1_slice221,240,825.0845330461859,-4186.310405269265
140891706907351046161218444451326230096,mouse1_slice221,214,-933.832013130188,-3035.959904074669
140915376525557620640895977866348660907,mouse1_slice221,7,552.4959847927094,-3312.779007038474
140955055344630407536466032412206445878,mouse1_slice221,187,189.01099535822868,-2756.177355994284
141019031117697250880561432291813957722,mouse1_slice221,149,-65.27099952101707,-3340.8029063642025
141167025344865084139728144632972398289,mouse1_slice221,59,120.66254700273277,-3134.0503565266727
141171005682006731268125965112497765437,mouse1_slice221,160,584.6509840190411,-3019.17390447855
14128219659681754042623680162550096916,mouse1_slice221,88,359.9079998731613,-2888.933902800083
141347529728453320117511861778381077830,mouse1_slice221,197,1033.4720828443765,-4109.247407123447
141349295543711568033937581952234125136,mouse1_slice221,25,-1158.7234563082457,-3456.9860035687684
14137354975222637283031611029863855314,mouse1_slice221,121,-15.120100727677356,-3757.419955964386
141417318024184552829287226485566479152,mouse1_slice221,226,-26.67410044968129,-3715.961806961894
141539615011000750010518410502225803520,mouse1_slice221,254,210.6910948365927,-3566.6359057426453
141579740868231012505626991614963966537,mouse1_slice221,85,729.5950853437186,-4146.699806222319
141584333489739964547050413089891390688,mouse1_slice221,154,464.6419869065285,-3437.752954031527
141599357715942143092735055627681892167,mouse1_slice221,67,7.43199872970581,-2994.7470050662755
141683984902898258401308609666271988382,mouse1_slice221,7,-245.92896524518727,-3170.287405654788
141688026658775080064503037513991896886,mouse1_slice221,81,-61.67399960756302,-2651.214453707636
141712510464456291338434768862318393770,mouse1_slice221,105,-509.41601371765137,-3735.679906487465
141779048601214759057009712070565029882,mouse1_slice221,248,-1756.3840515524148,-2436.286904066801
141826437495991886175861836144613131070,mouse1_slice221,98,-148.87399750947952,-2672.4749031960964
14186301342755416293998091509424261113,mouse1_slice221,127,-296.5649140268564,-2914.370407000184
14188371642107264870350249218954065923,mouse1_slice221,56,-1281.0214533656836,-2527.837356676161
141925462916760849679023152106433135205,mouse1_slice221,31,-986.2405056461693,-3677.2763530805705
141955307290570404865193851275213428373,mouse1_slice221,230,527.3278853982687,-4038.586804011464
141984771586660185831397741708754313170,mouse1_slice221,258,-1264.2845037683844,-3564.782905787229
142014456015126461010359029071856972008,mouse1_slice221,3,285.3520016670227,-4284.46490290761
142138870826028893769391522950739669599,mouse1_slice221,57,607.6499834656715,-3563.038905829191
142140103322415469207672450500807032481,mouse1_slice221,36,254.2870024144649,-3417.1029045283794
142178174174326315344900864242088074664,mouse1_slice221,59,-786.6275166720152,-3140.91190636158
142178536850590048562052249244987490078,mouse1_slice221,26,651.3439872264862,-3363.801905810833
142192738027856214564315738571697661170,mouse1_slice221,66,-194.14306649118663,-2740.704806366563
142293110523918184202242384628457845112,mouse1_slice221,223,217.67799466848373,-3296.7669074237347
14233660896477455604090088761747857098,mouse1_slice221,271,936.1459851861,-4212.094354648888
142339511050442295740918027357235923035,mouse1_slice221,33,-559.5560125112534,-3676.289903104305
142419141591878336067397311143128198699,mouse1_slice221,15,-665.8160147666931,-2635.8509040772915
142426226454071757633076043865231215363,mouse1_slice221,182,-197.03701642155647,-2671.5048032194377
142428144519373197329165413401170432343,mouse1_slice221,52,-1022.1178547829388,-3834.215904116631
14248100091095553128580123944802095448,mouse1_slice221,325,-1466.142953723669,-2896.984907418489
142482941740415539479908080769295611645,mouse1_slice221,179,165.24899592995644,-2584.304805317521
142495450202783965730802758551075605117,mouse1_slice221,108,-351.86196750849484,-2805.0039048194885
14250013281361395041072239988231104049,mouse1_slice221,99,-953.6113564312458,-3810.344904690981
142541381708219911262817236263203725218,mouse1_slice221,77,145.51999640464783,-2752.0190060943364
142594769614952530528336127132730245465,mouse1_slice221,44,-842.7134653225542,-3695.141452650726
142604232581465733630673776048814365719,mouse1_slice221,63,290.0390015542507,-3566.199905753136
142639151142314082533210552273433776495,mouse1_slice221,36,261.0450022518635,-3150.830906122923
142653013423739664425286559679540717297,mouse1_slice221,17,-1116.7080525070428,-2444.233003875613
142678970748821021985613697415650493373,mouse1_slice221,98,-710.516913691163,-2605.647004804015
142699023386082173693778184822936253727,mouse1_slice221,99,-1609.2449550926683,-2437.15890404582
142725354196011052065219411578550000967,mouse1_slice221,208,-1288.6078531831504,-2662.446903437376
142830664148703446831085948161374488272,mouse1_slice221,9,-400.4160163402557,-2825.9319043159485
142862359652524641768587066417067109843,mouse1_slice221,131,608.9634334340692,-4251.323453705013
142939035055073384212563448054647193628,mouse1_slice221,213,630.4214377298952,-3255.961403593421
14301228237732571718845699640620290134,mouse1_slice221,117,-811.9809160619974,-3887.189902842045
143012872147450889597985092309578878784,mouse1_slice221,205,-1550.8305016860363,-2999.6574549481275
143141825907134369088673406910914826591,mouse1_slice221,196,-583.0850167572498,-3144.290906280279
143209070688596733989917660349744887527,mouse1_slice221,115,-1057.9080039218068,-3790.3979051709175
143287325660007619841195807863809904765,mouse1_slice221,34,831.7784876972437,-4394.648905068636
143316129299712685002047016481767072134,mouse1_slice221,94,-396.4920164346695,-3590.397905170917
143389872605200425933726309404970447628,mouse1_slice221,161,465.5194368854165,-3913.994357009232
143481077846822483216254699191139395829,mouse1_slice221,143,-1355.2899563908577,-2656.5609035789967
143561894753420018251418644103692372707,mouse1_slice221,296,-6.187550942599779,-3117.209856931865
143684437636335437300392910754760998729,mouse1_slice221,90,-1306.2440527588128,-2601.951904892921
143751160321635897554153354010208343138,mouse1_slice221,69,737.6719851493835,-3250.238903731108
14375635606258805894893085187970512247,mouse1_slice221,207,-1492.1939530968666,-2470.512903243304
143760813620993745772504019260982060715,mouse1_slice221,154,-893.8181140929461,-3147.3429062068462
143775382197619175378173235425043863375,mouse1_slice221,19,-1645.1059542298317,-2633.997904121876
143817329452682255956582076501757629070,mouse1_slice221,13,552.0708848029375,-3174.7019055485725
143820308649985217629096453054798967705,mouse1_slice221,100,599.4749836623669,-3957.261905968189
143834057231686045195389491146702213522,mouse1_slice221,135,-244.22311528623104,-2954.318906039
143844306700081832249195476984499527325,mouse1_slice221,125,-912.0374636545778,-2869.4174532696607
143867259412077100633932901452698006284,mouse1_slice221,254,141.92299649119377,-3871.820903211832
143919030662090829798912960506922026115,mouse1_slice221,1,8.527448703348632,-3237.540404036641
143968854334630481882241502453808500220,mouse1_slice221,160,-164.66401720046997,-2799.107004961372
144002528332624765817579472861286359969,mouse1_slice221,34,-1082.4929533302784,-3371.9769056141376
144016430770785779409954044163352152564,mouse1_slice221,98,-1299.709502916038,-2592.0329051315784
144071229870618535559642617288069293395,mouse1_slice221,223,-155.62791741788385,-3213.069904625416
1440961923631733150195010534140477004,mouse1_slice221,241,338.96910037696364,-2740.2470063775777
144130610978750857090069446156017283320,mouse1_slice221,42,-100.47799867391586,-3432.907904148102
144214299080556506707815027805134809469,mouse1_slice221,84,-1181.880505751073,-2772.957905590534
144229844359814619832828168399003468245,mouse1_slice221,289,-1213.9210549801587,-2466.578003337979
144299450645461600290651410455436127884,mouse1_slice221,174,-477.8060144782066,-3306.348007193208
144366795391366628960873587646354676875,mouse1_slice221,289,-1697.2079529762268,-2680.65535299927
144476867491688208733294144081581829345,mouse1_slice221,0,-13.714000761508942,-3305.922907203436
144486814392061796245870288839502976241,mouse1_slice221,193,-1227.8839546442032,-2631.272904187441
144511181326421822273426108209267153476,mouse1_slice221,6,418.222998470068,-3651.982903689146
