0.97343
0.93330
0.92677
0.38943
0.60811
0.71094
0.37054
0.45224
0.92978
0.93123
0.95950
0.47359
0.24128
0.09228
0.75000
0.44679
0.97693
0.27162
0.70761
0.96539
0.91579
0.92378
0.92278
0.39283
0.12251
0.41678
0.19729
0.45771
0.94301
0.52033
0.95950
0.44999
0.96520
0.38646
0.91846
0.29669
0.34876
0.94239
0.45891
0.05183
0.94387
0.60571
0.47478
0.83932
0.55990
0.90681
0.88101
0.42261
0.53930
0.46870
0.22495
0.41719
0.74488
0.93761
0.96341
0.94519
0.79337
0.98492
0.83399
0.88144
0.92523
0.41736
0.12972
0.76868
0.92261
0.91426
0.77779
0.95428
0.44879
0.59251
0.78215
0.79587
0.25927
0.49559
0.09761
0.44896
0.26030
0.94529
0.95045
0.43757
0.93401
0.46321
0.25617
0.35883
0.44610
0.82045
0.17655
0.86281
0.09515
0.44968
0.69577
0.97614
0.92259
0.45604
0.36648
0.92826
0.42864
0.94793
0.07384
0.89000
0.76162
0.46403
0.60269
0.84455
0.92442
0.71454
0.50185
0.89163
0.95662
0.98399
0.47708
0.92441
0.77588
0.91912
0.90440
0.48209
0.42433
0.45761
0.03829
0.61038
0.45044
0.92781
0.42491
0.61398
0.93795
0.95354
0.82770
0.93894
0.44079
0.76677
0.24243
0.51403
0.58316
0.83274
0.22545
0.93479
0.07105
0.59146
0.46810
0.60722
0.92634
0.43831
0.59218
0.92445
0.61940
0.45792
0.45176
0.95409
0.96271
0.96790
0.55729
0.95830
0.92549
0.38323
0.44551
0.45603
0.48230
0.88658
0.90791
0.60175
0.76663
0.97849
0.58687
0.48321
0.89963
0.93960
0.76008
0.77678
0.79089
0.73096
0.30506
0.60796
0.98249
0.10985
0.45960
0.75477
0.96672
0.68851
0.30965
0.56382
0.24852
0.50373
0.52600
0.90672
0.42965
0.09648
0.97138
0.93293
0.45231
0.83268
0.45205
0.97167
0.96792
0.57426
0.92774
0.97006
0.79698
0.95996
0.92329
0.67278
0.45123
0.51416
0.60121
0.41883
0.45065
0.96823
0.43029
0.77286
0.45882
0.45486
0.41661
0.29145
0.29197
0.37286
0.95383
0.93729
0.60811
0.45453
0.91343
0.04818
0.97378
0.93653
0.29535
0.76243
0.40313
0.42454
0.10858
0.44946
0.25625
0.09572
0.93845
0.40911
0.97456
0.46785
0.09551
0.95970
0.93728
0.73485
0.42891
0.95646
0.92922
0.45624
0.45054
0.94765
0.23618
0.98309
0.45346
0.45998
0.97024
0.60840
0.40009
0.42185
0.73891
0.91284
0.27294
0.46392
0.93413
0.45031
0.68130
0.95238
0.35492
0.45283
0.22905
0.24371
0.95253
0.97738
0.44925
0.45947
0.94500
0.39208
0.74395
0.85299
0.45202
0.90182
0.89759
0.95942
0.55509
0.60308
0.47247
0.96163
0.06117
0.96184
0.84497
0.41566
0.44117
0.08795
0.44539
0.72140
0.41963
0.87984
0.56157
0.94377
0.93022
0.39937
0.96504
0.51419
0.74466
0.38836
0.42536
0.92702
0.75869
0.92910
0.04460
0.45036
0.73693
0.73578
0.44699
0.37607
0.94781
0.97122
0.96784
0.96347
0.77270
0.07521
0.38163
0.68623
0.84665
0.09619
0.93738
0.80374
0.21083
0.89756
0.88096
0.96311
0.95089
0.09478
0.89300
0.44489
0.59334
0.95905
0.94532
0.45553
0.91141
0.96905
0.94007
0.11223
0.45820
0.51437
0.94010
0.45846
0.43168
0.92668
0.17799
0.57768
0.09746
0.88791
